step,value
1874,5708.8
1875,5668.6
1876,5535.1
1877,5572.0
1878,5683.7
1879,5610.5
1880,5660.4
1881,5683.7
1882,5804.5
1883,5624.4
1884,5470.6
1885,5467.2
1886,5535.7
1887,5424.5
1888,5451.4
1889,4983.3
1890,5063.5
1891,4884.8
1892,4789.2
1893,4447.0
1894,4680.9
1895,4815.3
1896,4637.3
1897,4346.5
1898,4564.7
1899,4702.7
1900,4752.9
1901,4586.4
1902,4570.6
1903,4674.1
1904,4624.1
1905,4572.5
1906,4884.4
1907,4912.0
1908,5049.6
1909,5244.8
1910,5355.9
1911,5341.3
1912,5170.9
1913,5301.7
1914,5329.8
1915,5158.4
1916,5226.6
1917,5189.2
1918,5321.2
1919,5022.4
1920,5092.0
1921,4976.0
1922,4971.5
1923,4791.0
1924,5188.6
1925,5161.8
1926,5076.7
1927,5003.0
1928,4930.4
1929,5040.8
1930,5189.3
1931,5154.4
1932,4955.0
1933,5257.0
1934,5437.9
1935,5389.4
1936,5419.0
1937,5522.4
1938,5489.7
1939,5447.5
1940,5725.8
1941,5866.4
1942,5742.8
1943,5667.9
1944,5758.4
1945,5723.5
1946,5793.5
1947,5973.8
1948,6033.0
1949,5859.7
1950,6182.0
1951,5931.1
1952,5749.5
1953,5729.5
1954,5518.8
1955,5449.2
1956,5497.7
1957,5501.8
1958,5311.7
1959,5178.3
1960,5372.2
1961,5481.8
1962,5496.3
1963,5550.7
1964,5546.1
1965,5657.2
1966,5592.4
1967,5728.0
1968,5567.0
1969,5425.4
1970,5424.8
1971,5470.1
1972,5535.0
1973,5433.3
1974,5458.9
1975,5539.3
1976,5530.7
1977,5542.4
1978,5469.4
1979,5556.3
1980,5271.3
1981,5209.6
1982,5328.2
1983,5145.2
1984,5122.7
1985,5109.4
1986,5244.0
1987,5216.2
1988,5261.7
1989,5182.3
1990,5047.3
1991,4997.5
1992,4835.2
1993,4841.9
1994,4972.0
1995,5268.2
1996,5219.3
1997,5358.5
1998,5348.8
1999,5434.0
2000,5433.0
2001,5387.6
2002,5438.5
2003,5452.1
2004,5440.2
2005,5408.2
2006,5557.5
2007,5641.6
2008,5581.9
2009,5437.9
2010,5627.7
2011,5704.4
2012,5844.4
2013,5749.0
2014,5679.3
2015,5556.9
2016,5623.5
2017,5715.2
2018,5696.0
2019,5618.7
2020,5591.3
2021,5654.5
2022,5622.2
2023,5538.7
2024,5571.1
2025,5725.9
2026,5665.1
2027,5865.7
2028,5839.3
2029,5795.9
2030,5954.8
2031,5931.4
2032,5882.3
2033,6037.0
2034,5916.7
2035,6030.6
2036,6084.3
2037,6115.0
2038,6097.4
2039,6108.9
2040,6016.1
2041,5987.0
2042,5990.5
2043,5978.3
2044,5994.1
2045,6005.2
2046,5919.6
2047,6019.1
2048,6097.1
2049,6193.3
2050,6160.5
2051,6107.5
2052,6075.7
2053,6129.8
2054,6073.8
2055,6145.8
2056,6148.4
2057,6027.7
2058,5940.8
2059,5981.1
2060,5875.7
2061,5858.1
2062,5723.3
2063,5731.2
2064,5688.3
2065,5717.7
2066,5692.2
2067,5680.0
2068,5777.5
2069,5902.8
2070,5843.7
2071,5825.7
2072,5843.5
2073,5815.0
2074,6033.2
2075,5915.5
2076,5866.0
2077,5900.7
2078,5868.8
2079,5837.4
2080,5822.8
2081,5883.4
2082,5854.2
2083,6008.2
2084,6080.0
2085,6073.0
2086,6147.6
2087,6247.6
2088,6251.4
2089,6323.2
2090,6284.3
2091,6255.6
2092,6188.5
2093,6175.8
2094,6217.9
2095,6224.4
2096,6259.3
2097,6238.7
2098,6192.5
2099,6224.3
2100,6239.2
2101,6271.1
2102,6197.6
2103,6300.0
2104,6292.7
2105,6244.3
2106,6142.8
2107,6123.1
2108,6163.4
2109,6279.4
2110,6420.6
2111,6471.4
2112,6546.4
2113,6547.2
2114,6429.5
2115,6601.0
2116,6563.2
2117,6531.8
2118,6424.2
2119,6344.4
2120,6312.7
2121,6582.7
2122,6615.8
2123,6524.8
2124,6566.5
2125,6646.9
2126,6614.8
2127,6742.2
2128,6758.4
2129,6809.3
2130,6796.2
2131,6751.8
2132,6837.7
2133,6851.5
2134,6880.6
2135,6993.9
2136,6878.2
2137,6890.5
2138,6770.7
2139,6716.9
2140,6807.8
2141,6999.6
2142,6916.4
2143,6944.8
2144,7023.5
2145,7129.4
2146,7033.4
2147,7103.8
2148,7012.2
2149,6873.2
2150,6931.5
2151,6905.8
2152,6863.7
2153,6777.6
2154,6877.0
2155,6762.1
2156,6718.7
2157,6623.1
2158,6605.6
2159,6561.9
2160,6636.2
2161,6605.2
2162,6736.3
2163,6935.9
2164,6895.6
2165,7043.5
2166,6988.5
2167,7096.5
2168,7074.8
2169,7071.1
2170,7072.1
2171,7011.7
2172,7080.3
2173,6973.2
2174,7004.8
2175,7132.6
2176,7168.4
2177,7209.9
2178,7164.7
2179,7172.5
2180,7233.3
2181,7261.9
2182,7346.6
2183,7329.7
2184,7308.0
2185,7213.7
2186,7161.0
2187,7221.5
2188,7188.3
2189,7206.2
2190,7225.9
2191,7191.8
2192,7127.5
2193,7062.2
2194,7206.7
2195,7209.3
2196,7275.4
2197,7286.0
2198,7314.9
2199,7358.2
2200,7237.9
2201,7209.3
2202,7413.6
2203,7464.7
2204,7418.4
2205,7341.4
2206,7346.1
2207,7425.3
2208,7348.4
2209,7380.7
2210,7326.9
2211,7381.0
2212,7442.6
2213,7276.1
2214,7237.4
2215,7313.4
2216,7202.4
2217,7275.5
2218,7235.5
2219,7187.8
2220,7260.1
2221,7324.2
2222,7387.3
2223,7331.7
2224,7151.6
2225,7040.7
2226,7111.4
2227,7133.2
2228,7147.9
2229,7075.2
2230,7079.3
2231,7088.5
2232,7177.7
2233,7250.9
2234,7219.4
2235,7171.6
2236,7145.9
2237,7187.2
2238,7131.4
2239,7318.2
2240,7503.7
2241,7638.7
2242,7678.5
2243,7732.5
2244,7723.1
2245,7824.0
2246,7838.3
2247,7946.8
2248,7962.7
2249,7889.3
2250,7878.2
2251,7938.4
2252,7928.3
2253,7877.1
2254,7976.9
2255,7940.4
2256,8009.0
2257,7966.7
2258,8063.4
2259,8016.0
2260,8037.4
2261,7964.9
2262,7950.4
2263,8024.9
2264,8005.3
2265,8010.1
2266,8026.4
2267,7974.2
2268,8098.3
2269,8209.0
2270,8182.8
2271,8223.3
2272,8137.4
2273,8144.9
2274,8114.0
2275,8172.4
2276,8143.7
2277,8071.0
2278,8153.9
2279,8134.4
2280,8012.6
2281,7820.4
2282,7911.4
2283,7950.1
2284,7959.2
2285,7795.3
2286,7580.4
2287,7549.7
2288,7259.1
2289,7824.9
2290,7669.9
2291,7847.8
2292,7952.1
2293,7677.0
2294,7623.3
2295,7830.6
2296,7611.2
2297,7523.1
2298,7525.2
2299,7486.9
2300,7230.5
2301,7370.5
2302,7420.7
2303,7585.2
2304,7520.2
2305,7511.5
2306,7611.0
2307,7464.7
2308,7341.1
2309,7281.5
2310,7480.8
2311,7475.0
2312,7516.3
2313,7570.8
2314,7583.0
2315,7644.6
2316,7711.8
2317,7760.3
2318,7810.2
2319,7713.5
2320,7494.5
2321,7446.6
2322,7343.1
2323,7425.3
2324,7162.7
2325,7233.8
2326,7089.9
2327,7171.8
2328,7453.7
2329,7483.2
2330,7552.1
2331,7594.1
2332,7588.5
2333,7695.9
2334,7711.7
2335,7693.6
2336,7714.9
2337,7720.1
2338,7623.2
2339,7693.3
2340,7806.3
2341,7714.5
2342,7754.1
2343,7665.8
2344,7608.9
2345,7605.3
2346,7563.6
2347,7663.8
2348,7662.8
2349,7649.8
2350,7628.3
2351,7635.9
2352,7733.6
2353,7639.4
2354,7512.8
2355,7527.9
2356,7374.6
2357,7436.5
2358,7587.6
2359,7593.1
2360,7538.7
2361,7402.9
2362,7460.9
2363,7428.8
2364,7285.9
2365,7330.9
2366,7433.1
2367,7462.0
2368,7528.7
2369,7780.5
2370,7844.3
2371,7858.8
2372,7803.7
2373,7802.9
2374,7882.9
2375,7892.6
2376,8028.7
2377,8061.2
2378,8045.5
2379,8094.5
2380,8207.7
2381,8368.6
2382,8362.4
2383,8393.0
2384,8373.4
2385,8551.8
2386,8451.4
2387,8526.1
2388,8524.6
2389,8567.5
2390,8465.9
2391,8347.8
2392,8504.0
2393,8530.1
2394,8549.6
2395,8460.1
2396,8506.5
2397,8528.5
2398,8694.4
2399,8698.7
2400,8574.1
2401,8573.5
2402,8548.2
2403,8600.2
2404,8786.9
2405,8766.5
2406,8840.0
2407,8687.0
2408,8656.6
2409,8685.1
2410,8624.9
2411,8632.4
2412,8720.1
2413,8642.9
2414,8727.2
2415,8582.2
2416,8507.2
2417,8597.5
2418,8380.5
2419,8340.2
2420,8387.0
2421,8433.4
2422,8455.9
2423,8471.1
2424,8541.7
2425,8567.1
2426,8512.5
2427,8357.3
2428,8420.1
2429,8437.9
2430,8224.2
2431,8118.6
2432,8127.0
2433,8369.2
2434,8410.3
2435,8309.4
2436,8390.1
2437,8266.9
2438,8160.6
2439,8192.5
2440,8333.7
2441,8393.6
2442,8374.6
2443,8296.7
2444,8295.3
2445,8181.1
2446,8305.9
2447,8317.4
2448,8264.2
2449,8264.8
2450,8281.5
2451,8255.9
2452,8300.9
2453,8227.6
2454,8399.2
2455,8357.5
2456,8201.7
2457,8151.1
2458,8034.6
2459,7959.4
2460,8018.1
2461,8065.4
2462,8214.1
2463,8165.6
2464,8171.3
2465,8171.4
2466,8069.5
2467,8202.9
2468,8305.8
2469,8367.7
2470,8399.1
2471,8353.7
2472,8277.2
2473,8380.4
2474,8428.4
2475,8348.6
2476,8237.0
2477,8203.6
2478,8197.8
2479,8315.5
2480,8361.3
2481,8281.8
2482,8260.0
2483,8240.2
2484,8212.7
2485,8240.0
2486,8265.1
2487,8266.0
2488,8283.2
2489,8179.0
2490,8178.9
2491,8238.2
2492,8190.4
2493,8171.1
2494,8037.1
2495,8082.2
2496,8029.7
2497,8114.3
2498,8063.7
2499,8059.0
2500,8082.8
2501,8029.0
2502,7944.1
2503,7790.1
2504,7693.7
2505,7802.5
2506,7880.7
2507,8002.3
2508,7940.6
2509,8048.8
2510,8260.8
2511,8251.4
2512,8265.2
2513,8236.9
2514,8255.8
2515,8265.8
2516,8345.7
2517,8426.4
2518,8307.3
2519,8452.9
2520,8364.6
2521,8446.3
2522,8456.5
2523,8456.9
2524,8530.2
2525,8429.6
2526,8414.0
2527,8174.6
2528,8256.0
2529,8431.8
2530,8422.8
2531,8430.6
2532,8515.8
2533,8494.5
2534,8675.4
2535,8669.2
2536,8742.9
2537,8777.4
2538,8777.4
2539,8647.7
2540,8705.6
2541,8443.6
2542,8577.2
2543,8620.7
2544,8541.6
2545,8616.8
2546,8615.3
2547,8501.4
2548,8613.7
2549,8627.4
2550,8541.3
2551,8434.2
2552,8468.4
2553,8480.9
2554,8373.7
2555,8452.9
2556,8634.1
2557,8654.7
2558,8580.1
2559,8641.9
2560,8655.6
2561,8631.4
2562,8478.7
2563,8446.3
2564,8337.0
2565,8288.3
2566,8431.2
2567,8279.6
2568,8090.6
2569,8151.8
2570,8100.0
2571,8220.3
2572,8330.9
2573,8103.2
2574,8139.0
2575,8164.7
2576,8205.3
2577,8324.1
2578,8450.0
2579,8411.6
2580,8524.6
2581,8353.6
2582,8487.7
2583,8332.9
2584,8106.3
2585,8013.8
2586,8113.2
2587,7991.5
2588,7965.3
2589,7878.9
2590,7965.5
2591,8024.6
2592,8125.7
2593,8176.8
2594,8180.4
2595,8147.7
2596,8041.1
2597,7986.6
2598,7912.7
2599,7774.0
2600,7564.0
2601,7419.9
2602,7198.2
2603,7088.8
2604,6856.0
2605,6941.2
2606,6858.6
2607,7038.2
2608,7227.6
2609,7340.9
2610,7251.7
2611,7323.8
2612,6960.5
2613,6884.6
2614,6932.1
2615,6925.5
2616,7094.3
2617,7005.5
2618,6910.0
2619,7108.0
2620,7129.1
2621,7296.0
2622,7265.7
2623,7112.7
2624,6840.9
2625,6966.6
2626,7034.3
2627,6772.0
2628,6539.6
2629,6629.0
2630,6764.1
2631,6978.1
2632,7070.8
2633,6876.4
2634,7059.9
2635,7145.1
2636,6768.4
2637,6776.4
2638,6767.3
2639,7060.3
2640,7035.7
2641,7136.9
2642,6910.3
2643,6814.2
2644,6664.4
2645,6896.0
2646,7057.8
2647,7073.7
2648,7208.9
2649,7225.3
2650,7329.1
2651,7241.2
2652,7388.7
2653,7332.5
2654,7246.7
2655,7265.7
2656,7219.0
2657,7408.2
2658,7436.1
2659,7401.0
2660,7390.8
2661,7729.7
2662,7708.2
2663,7443.4
2664,7149.9
2665,7233.8
2666,7413.1
2667,7351.3
2668,7290.3
2669,7371.1
2670,7202.1
2671,7159.8
2672,7384.8
2673,7356.2
2674,7261.1
2675,7304.2
2676,7249.8
2677,7189.3
2678,7062.0
2679,7018.2
2680,6887.6
2681,6830.0
2682,7118.2
2683,7027.3
2684,7312.6
2685,7350.7
2686,7356.6
2687,7419.9
2688,7241.2
2689,7146.0
2690,7008.1
2691,7135.7
2692,6980.6
2693,6879.5
2694,6696.0
2695,6764.7
2696,6669.5
2697,6731.2
2698,6879.7
2699,6734.0
2700,6799.9
2701,6877.5
2702,6860.1
2703,6843.5
2704,6927.9
2705,6965.1
2706,7122.6
2707,6959.0
2708,6862.3
2709,6856.4
2710,6883.6
2711,6994.5
2712,6993.5
2713,6921.9
2714,6862.9
2715,7004.8
2716,7067.4
2717,7102.5
2718,7127.7
2719,7207.8
2720,7109.6
2721,7086.4
2722,7330.3
2723,7249.8
2724,7155.6
2725,7128.2
2726,7281.2
2727,7278.2
2728,7325.3
2729,7257.5
2730,7299.3
2731,7384.1
2732,7427.7
2733,7360.9
2734,7383.1
2735,7320.8
2736,7307.3
2737,7218.9
2738,7360.5
2739,7520.4
2740,7495.6
2741,7489.9
2742,7510.5
2743,7466.6
2744,7507.0
2745,7509.5
2746,7456.3
2747,7407.5
2748,7380.2
2749,7191.8
2750,7222.1
2751,7288.7
2752,7381.1
2753,7458.1
2754,7539.8
2755,7509.4
2756,7553.2
2757,7637.7
2758,7612.6
2759,7612.2
2760,7587.8
2761,7524.1
2762,7565.6
2763,7605.6
2764,7564.5
2765,7530.4
2766,7361.8
2767,7449.9
2768,7547.1
2769,7562.4
2770,7251.2
2771,7249.9
2772,7224.2
2773,7069.5
2774,7095.3
2775,7131.4
2776,7007.7
2777,6992.2
2778,7226.1
2779,7035.1
2780,6948.3
2781,6926.6
2782,6724.7
2783,6790.7
2784,6827.7
2785,6866.7
2786,6885.3
2787,6867.7
2788,6867.0
2789,6844.2
2790,6811.5
2791,6678.9
2792,6682.7
2793,6612.8
2794,6592.0
2795,6649.2
2796,6728.2
2797,6513.2
2798,6518.6
2799,6499.2
2800,6497.5
2801,6482.4
2802,6521.4
2803,6617.4
2804,6517.2
2805,6552.1
2806,6590.8
2807,6609.5
2808,6496.4
2809,6500.4
2810,6384.2
2811,6396.1
2812,6457.8
2813,6443.6
2814,6481.5
2815,6437.5
2816,6439.8
2817,6355.2
2818,6562.4
2819,6598.2
2820,6630.3
2821,6594.4
2822,6739.7
2823,6765.3
2824,6761.9
2825,6699.8
2826,6637.3
2827,6573.5
2828,6703.3
2829,6686.8
2830,6942.6
2831,6938.6
2832,7009.3
2833,6855.9
2834,6724.0
2835,6623.9
2836,6661.4
2837,6630.9
2838,6602.4
2839,6651.8
2840,6642.2
2841,6622.9
2842,6725.0
2843,6771.7
2844,6615.4
2845,6483.3
2846,6409.8
2847,6473.9
2848,6671.8
2849,6838.1
2850,6942.8
2851,6936.8
2852,6958.6
2853,6783.1
2854,7031.5
2855,7256.4
2856,7368.9
2857,7255.2
2858,7248.8
2859,7180.2
2860,7212.3
2861,7218.7
2862,7177.9
2863,7302.2
2864,7305.6
2865,7269.7
2866,7433.1
2867,7301.1
2868,7259.1
2869,7280.6
2870,7354.1
2871,7292.5
2872,7265.6
2873,7310.5
2874,7342.3
2875,7336.6
2876,7384.1
2877,7605.8
2878,7542.9
2879,7528.2
2880,7515.6
2881,7465.9
2882,7410.2
2883,7644.6
2884,7582.3
2885,7553.9
2886,7687.6
2887,7662.5
2888,7756.0
2889,7663.3
2890,7780.2
2891,7569.3
2892,7471.1
2893,7458.7
2894,7554.4
2895,7626.3
2896,7608.2
2897,7652.1
2898,7697.1
2899,7697.9
2900,7616.1
2901,7640.4
2902,7695.8
2903,7655.1
2904,7652.7
2905,7765.2
2906,7894.4
2907,7946.6
2908,7963.4
2909,7979.4
2910,7800.8
2911,7792.8
2912,7771.9
2913,7897.3
2914,7931.8
2915,7983.7
2916,8074.6
2917,7961.9
2918,7992.8
2919,7872.6
2920,7808.0
2921,7921.4
2922,7890.1
2923,7905.9
2924,7877.4
2925,7823.6
2926,7676.3
2927,7891.0
2928,7929.0
2929,7952.9
2930,8114.0
2931,8101.0
2932,8118.1
2933,8125.7
2934,8259.5
2935,8268.7
2936,8210.6
2937,8150.0
2938,8112.5
2939,8161.0
2940,8151.5
2941,8141.6
2942,8293.7
2943,8297.2
2944,8317.1
2945,8298.0
2946,8385.5
2947,8490.4
2948,8552.0
2949,8487.5
2950,8432.7
2951,8514.9
2952,8512.2
2953,8524.1
2954,8552.7
2955,8388.6
2956,8358.8
2957,8360.2
2958,8606.0
2959,8584.4
2960,8592.0
2961,8501.9
2962,8576.6
2963,8557.1
2964,8574.8
2965,8696.0
2966,8726.9
2967,8746.1
2968,8760.9
2969,8993.3
2970,9056.5
2971,9148.9
2972,9128.7
2973,9123.2
2974,9255.6
2975,9377.8
2976,9425.4
2977,9348.5
2978,9426.1
2979,9273.6
2980,9501.8
2981,9255.6
2982,9394.9
2983,9367.6
2984,9204.3
2985,9258.7
2986,9313.4
2987,9494.4
2988,9541.9
2989,9398.7
2990,9476.9
2991,9482.8
2992,9623.6
2993,9724.7
2994,9461.8
2995,9647.5
2996,9719.5
2997,9444.1
2998,9479.2
2999,9558.6
3000,9555.5
3001,9502.2
3002,9698.0
3003,9718.9
3004,9840.7
3005,9970.7
3006,9995.3
3007,10062.6
3008,9892.3
3009,9826.7
3010,9783.6
3011,9722.1
3012,9650.8
3013,9794.1
3014,9651.7
3015,9650.1
3016,9540.6
3017,9547.7
3018,9413.0
3019,9531.9
3020,9529.0
3021,9513.2
3022,9770.7
3023,9706.6
3024,9556.1
3025,9382.0
3026,9450.6
3027,9426.5
3028,9593.5
3029,9670.8
3030,9665.9
3031,9642.0
3032,9509.9
3033,9280.9
3034,9209.6
3035,9462.7
3036,9494.8
3037,9784.5
3038,9869.9
3039,9793.9
3040,9682.2
3041,9829.9
3042,9835.0
3043,9827.0
3044,9807.3
3045,9967.6
3046,9936.1
3047,10005.9
3048,10217.4
3049,10108.3
3050,10149.8
3051,10161.4
3052,10224.3
3053,10203.4
3054,10163.2
3055,10232.9
3056,10164.3
3057,10235.5
3058,10471.9
3059,10186.1
3060,10147.2
3061,10248.8
3062,10329.9
3063,10118.5
3064,10188.7
3065,9985.9
3066,9946.4
3067,9954.3
3068,9771.0
3069,9679.9
3070,9796.6
3071,9818.2
3072,9654.7
3073,9736.4
3074,9640.2
3075,9686.0
3076,9791.0
3077,9875.8
3078,10053.5
3079,9491.0
3080,9334.1
3081,9093.3
3082,9243.6
3083,9460.2
3084,9586.6
3085,9562.6
3086,9743.8
3087,9723.8
3088,9481.0
3089,9874.3
3090,9832.4
3091,9929.5
3092,9932.7
3093,9931.4
3094,10027.7
3095,10000.0
3096,10129.0
3097,10168.7
3098,10110.1
3099,10260.6
3100,10241.4
3101,10227.6
3102,10203.3
3103,10316.4
3104,10312.3
3105,10301.3
3106,10323.0
3107,10497.9
3108,10446.2
3109,10617.3
3110,10628.3
3111,10536.2
3112,10520.9
3113,10409.6
3114,10590.2
3115,10679.5
3116,10647.7
3117,10671.7
3118,10649.1
3119,10503.8
3120,10497.5
3121,10452.1
3122,10350.6
3123,10306.6
3124,10580.0
3125,10623.7
3126,10577.2
3127,10318.1
3128,10172.7
3129,10279.3
3130,10145.7
3131,10303.4
3132,10298.5
3133,10264.2
3134,10250.5
3135,10288.4
3136,10294.1
3137,10516.9
3138,10487.1
3139,10543.8
3140,10520.6
3141,10595.1
3142,10588.3
3143,10599.3
3144,10764.0
3145,10808.4
3146,10711.5
3147,10731.8
3148,10707.7
3149,10667.3
3150,10583.8
3151,10510.9
3152,10585.7
3153,10504.5
3154,10595.7
3155,10627.8
3156,10548.8
3157,10553.5
3158,10617.1
3159,10793.4
3160,10835.5
3161,10813.8
3162,10885.5
3163,10963.3
3164,11042.6
3165,11186.2
3166,11190.9
3167,11286.3
3168,11345.0
3169,11335.2
3170,11288.7
3171,11352.6
3172,11417.9
3173,11375.7
3174,11269.4
3175,11232.9
3176,11311.1
3177,11182.0
3178,11294.7
3179,11041.4
3180,10998.2
3181,11072.5
3182,11091.7
3183,10985.7
3184,10984.9
3185,10922.7
3186,11041.5
3187,11029.3
3188,10973.4
3189,10954.3
3190,11037.2
3191,11109.3
3192,11105.2
3193,11133.8
3194,11143.8
3195,11134.8
3196,11010.6
3197,10852.2
3198,10785.2
3199,10756.3
3200,10746.4
3201,10790.5
3202,10725.3
3203,10736.6
3204,10641.1
3205,10612.1
3206,10783.1
3207,10717.4
3208,10683.9
3209,10757.5
3210,10827.8
3211,10936.8
3212,10955.0
3213,11005.8
3214,10930.1
3215,11065.5
3216,11052.9
3217,11007.6
3218,11000.5
3219,10903.1
3220,10925.6
3221,10929.0
3222,10953.5
3223,10903.8
3224,10791.6
3225,10904.9
3226,10999.3
3227,10979.4
3228,11035.0
3229,10954.4
3230,10813.0
3231,10881.2
3232,10830.5
3233,10679.3
3234,10663.3
3235,10474.2
3236,10338.3
3237,10369.1
3238,10367.4
3239,10290.6
3240,10258.0
3241,10224.0
3242,10292.9
3243,10298.9
3244,10513.2
3245,10557.0
3246,10570.6
3247,10643.6
3248,10526.0
3249,10525.0
3250,10509.2
3251,10527.1
3252,10471.9
3253,10458.0
3254,10543.8
3255,10548.1
3256,10635.6
3257,10607.0
3258,10495.6
3259,10452.5
3260,10504.8
3261,10294.8
3262,10529.8
3263,10584.5
3264,10735.0
3265,10705.9
3266,10738.0
3267,10645.6
3268,10617.6
3269,10412.9
3270,10319.6
3271,10442.6
3272,10582.1
3273,10679.5
3274,10661.9
3275,10695.5
3276,10620.0
3277,10739.5
3278,10853.1
3279,10768.2
3280,10846.8
3281,10865.1
3282,10925.8
3283,10949.0
3284,10981.5
3285,10985.4
3286,10909.3
3287,10730.9
3288,10826.2
3289,10801.1
3290,10671.5
3291,10664.0
3292,10631.4
3293,10654.3
3294,10714.0
3295,10711.9
3296,10693.1
3297,10822.7
3298,10850.5
3299,10822.3
3300,10789.6
3301,10834.9
3302,10889.5
3303,10903.3
3304,10897.8
3305,10749.0
3306,10742.2
3307,10627.1
3308,10731.0
3309,10810.0
3310,10771.2
3311,10803.3
3312,10783.2
3313,10805.1
3314,10776.0
3315,10824.2
3316,10831.5
3317,10739.3
3318,10694.2
3319,10758.5
3320,10776.1
3321,10881.2
3322,10784.5
3323,10807.1
3324,10879.9
3325,10851.6
3326,10833.9
3327,10784.7
3328,10740.7
3329,10779.0
3330,10831.9
3331,10878.7
3332,10934.9
3333,10891.5
3334,10827.8
3335,10672.3
3336,10587.1
3337,10650.8
3338,10701.9
3339,10734.4
3340,10716.9
3341,10710.5
3342,10734.6
3343,10729.6
3344,10698.1
3345,10742.1
3346,10727.1
3347,10725.0
3348,10749.7
3349,10847.8
3350,10781.2
3351,10673.1
3352,10563.4
3353,10595.1
3354,10462.0
3355,10469.5
3356,10601.4
3357,10445.0
3358,10592.6
3359,10512.9
3360,10502.1
3361,10411.2
3362,10407.8
3363,10482.3
3364,10580.1
3365,10422.1
3366,10428.4
3367,10434.6
3368,10344.5
3369,10179.0
3370,10122.3
3371,10115.1
3372,10075.6
3373,10039.1
3374,9967.4
3375,9986.8
3376,10069.1
3377,10042.8
3378,10173.2
3379,10185.5
3380,10189.3
3381,10287.1
3382,10376.6
3383,10289.2
3384,10399.7
3385,10267.3
3386,10312.7
3387,10429.7
3388,10418.1
3389,10356.4
3390,10321.4
3391,10273.4
3392,10343.8
3393,10446.2
3394,10449.9
3395,10488.8
3396,10559.6
3397,10548.4
3398,10520.1
3399,10405.5
3400,10424.0
3401,10440.9
3402,10393.7
3403,10334.8
3404,10290.0
3405,10260.9
3406,10194.9
3407,10047.4
3408,10051.3
3409,9883.3
3410,9887.1
3411,9819.5
3412,9845.4
3413,9635.3
3414,9515.9
3415,9570.1
3416,9646.4
3417,9529.7
3418,9514.8
3419,9389.2
3420,9300.6
3421,9241.9
3422,9324.9
3423,9152.7
3424,9054.9
3425,9348.0
3426,9275.3
3427,9437.2
3428,9467.7
3429,9514.2
3430,9395.0
3431,9350.6
3432,9609.2
3433,9665.6
3434,9636.4
3435,9720.2
3436,9661.6
3437,9611.5
3438,9760.9
3439,9846.4
3440,9784.0
3441,9904.0
3442,9963.5
3443,9924.4
3444,10055.4
3445,10145.1
3446,10206.3
3447,10410.8
3448,10393.4
3449,10283.4
3450,10398.8
3451,10517.8
3452,10495.6
3453,10446.6
3454,10487.2
3455,10539.4
3456,10474.9
3457,10495.6
3458,10396.6
3459,10339.0
3460,10473.6
3461,10367.4
3462,10154.3
3463,10085.3
3464,10143.9
3465,9973.5
3466,9783.2
3467,9932.8
3468,9897.6
3469,10165.5
3470,10190.5
3471,10262.3
3472,10396.0
3473,10360.5
3474,10360.5
3475,10336.3
3476,10406.5
3477,10303.0
3478,10273.8
3479,10273.8
3480,10328.6
3481,10022.9
3482,10032.0
3483,10044.5
3484,10363.9
3485,10220.8
3486,10312.3
3487,10530.9
3488,10574.2
3489,10519.9
3490,10564.8
3491,10699.5
3492,10700.2
3493,10969.8
3494,10857.9
3495,10961.6
3496,11085.3
3497,11024.5
3498,10928.4
3499,11053.3
3500,10932.9
3501,11046.9
3502,11201.6
3503,11107.3
3504,11088.2
3505,10997.8
3506,10930.2
3507,11012.6
3508,10904.9
3509,11033.6
3510,11116.6
3511,11087.3
3512,11096.5
3513,11066.7
3514,11238.6
3515,11259.8
3516,11300.3
3517,11334.9
3518,11283.8
3519,11269.2
3520,11253.6
3521,11383.0
3522,11289.2
3523,11293.9
3524,11420.9
3525,11487.9
3526,11420.1
3527,11183.0
3528,11262.9
3529,11360.8
3530,11440.0
3531,11623.4
3532,11562.9
3533,11793.5
3534,11775.7
3535,11956.4
3536,12041.3
3537,12082.7
3538,11971.5
3539,11891.3
3540,11871.7
3541,11951.8
3542,11798.1
3543,11871.2
3544,12049.9
3545,12097.6
3546,12096.7
3547,12140.5
3548,12029.6
3549,12202.5
3550,12313.1
3551,12241.1
3552,12193.9
3553,12162.9
3554,11994.7
3555,11811.2
3556,11865.8
3557,11872.8
3558,11606.3
3559,11627.9
3560,11653.7
3561,11758.9
3562,11677.7
3563,11427.6
3564,11489.7
3565,11651.1
3566,11732.0
3567,11460.4
3568,11570.7
3569,11497.2
3570,11516.5
3571,11541.6
3572,11547.3
3573,11541.2
3574,11644.4
3575,11665.1
3576,11714.4
3577,11767.9
3578,11753.6
3579,11711.4
3580,11693.8
3581,11609.9
3582,11508.2
3583,11691.8
3584,11746.7
3585,11602.4
3586,11637.3
3587,11726.3
3588,12061.0
3589,11979.8
3590,11722.2
3591,11694.5
3592,11655.7
3593,11676.7
3594,11708.7
3595,11514.4
3596,11367.3
3597,11295.8
3598,11087.3
3599,11218.3
3600,11154.3
3601,11613.4
3602,11661.0
3603,11498.7
3604,11380.7
3605,11432.5
3606,11060.1
3607,10887.9
3608,11073.4
3609,10971.2
3610,10896.8
3611,10717.6
3612,10496.3
3613,10701.7
3614,10902.1
3615,11221.9
3616,11260.2
3617,11250.7
3618,11190.2
3619,11385.9
3620,11299.9
3621,11403.8
3622,11449.7
