step,value
1874,3149.0
1875,2986.7
1876,2970.9
1877,2852.4
1878,3027.3
1879,3077.0
1880,3148.3
1881,3124.4
1882,3115.0
1883,3046.3
1884,3106.4
1885,3045.2
1886,3134.6
1887,3132.2
1888,3158.3
1889,3067.6
1890,3093.7
1891,2945.7
1892,2909.0
1893,2918.5
1894,2807.2
1895,2973.9
1896,2985.9
1897,2866.2
1898,2816.8
1899,2829.6
1900,2919.9
1901,2979.0
1902,2873.3
1903,2832.4
1904,2722.1
1905,2711.6
1906,2662.3
1907,2848.2
1908,3004.7
1909,3150.8
1910,3130.9
1911,3177.2
1912,3058.3
1913,3109.3
1914,3245.1
1915,3236.3
1916,3288.3
1917,3202.6
1918,3261.6
1919,3243.2
1920,3232.2
1921,3196.5
1922,3066.2
1923,3072.4
1924,3045.2
1925,3030.5
1926,3139.0
1927,3240.4
1928,3426.2
1929,3368.3
1930,3381.2
1931,3238.8
1932,3162.3
1933,3243.3
1934,3289.6
1935,3370.9
1936,3272.0
1937,3233.2
1938,3196.8
1939,3102.7
1940,3144.6
1941,3352.4
1942,3315.9
1943,3173.3
1944,3103.9
1945,3136.1
1946,3134.8
1947,3166.3
1948,3271.5
1949,3226.6
1950,3238.8
1951,3230.6
1952,3259.5
1953,3263.8
1954,3072.5
1955,3119.5
1956,3163.3
1957,3288.7
1958,3259.6
1959,3097.7
1960,3077.1
1961,3103.1
1962,3101.3
1963,3124.2
1964,3136.7
1965,3093.0
1966,3063.2
1967,3037.6
1968,3026.4
1969,2976.6
1970,2976.5
1971,3029.1
1972,3089.8
1973,3065.6
1974,3083.9
1975,3058.1
1976,3112.4
1977,3139.5
1978,3051.0
1979,3153.5
1980,3080.0
1981,3099.9
1982,3099.1
1983,3028.0
1984,3058.4
1985,2971.5
1986,3046.3
1987,3034.3
1988,3031.1
1989,2934.5
1990,2891.4
1991,2923.0
1992,3027.6
1993,2998.3
1994,3121.2
1995,3210.4
1996,3236.2
1997,3237.1
1998,3365.2
1999,3437.2
2000,3531.3
2001,3419.6
2002,3424.2
2003,3402.9
2004,3486.8
2005,3519.5
2006,3589.3
2007,3652.7
2008,3635.3
2009,3520.8
2010,3594.3
2011,3658.6
2012,3819.6
2013,3822.0
2014,3908.8
2015,3806.2
2016,3641.6
2017,3861.1
2018,3954.8
2019,3963.5
2020,3894.6
2021,4032.0
2022,3883.7
2023,3933.3
2024,3974.9
2025,4105.6
2026,4010.0
2027,4045.7
2028,3945.0
2029,3801.0
2030,3849.2
2031,4178.3
2032,4143.1
2033,4399.7
2034,4471.1
2035,4652.5
2036,4639.5
2037,4578.8
2038,4717.8
2039,4528.7
2040,4599.8
2041,4538.1
2042,4688.1
2043,4653.5
2044,4625.1
2045,4650.5
2046,4612.3
2047,4546.4
2048,4476.9
2049,4583.0
2050,4585.9
2051,4516.4
2052,4609.4
2053,4573.8
2054,4549.7
2055,4487.8
2056,4504.1
2057,4371.0
2058,4152.8
2059,4227.3
2060,4223.5
2061,4201.6
2062,3991.5
2063,3965.4
2064,3969.1
2065,3956.2
2066,4080.3
2067,4266.7
2068,4129.5
2069,4266.8
2070,4416.0
2071,4380.3
2072,4328.3
2073,4292.6
2074,4404.5
2075,4496.2
2076,4618.5
2077,4667.8
2078,4595.7
2079,4563.0
2080,4578.0
2081,4360.3
2082,4440.5
2083,4553.8
2084,4580.4
2085,4621.0
2086,4615.5
2087,4624.2
2088,4615.9
2089,4625.5
2090,4612.6
2091,4650.4
2092,4753.8
2093,4619.7
2094,4544.0
2095,4476.6
2096,4423.7
2097,4432.8
2098,4371.6
2099,4362.7
2100,4388.3
2101,4431.9
2102,4377.3
2103,4399.4
2104,4451.2
2105,4553.1
2106,4453.4
2107,4320.8
2108,4312.2
2109,4275.1
2110,4278.7
2111,4453.0
2112,4443.3
2113,4373.0
2114,4285.6
2115,4427.8
2116,4500.3
2117,4695.6
2118,4693.1
2119,4782.7
2120,4769.8
2121,4921.9
2122,4851.2
2123,4902.4
2124,4919.4
2125,4897.5
2126,4917.7
2127,4988.4
2128,5045.1
2129,5100.4
2130,5129.1
2131,5028.7
2132,4955.3
2133,5009.6
2134,5061.6
2135,5059.7
2136,5085.0
2137,5222.7
2138,5265.7
2139,5107.1
2140,5138.8
2141,5231.9
2142,5360.2
2143,5229.0
2144,5374.0
2145,5347.4
2146,5284.1
2147,5380.5
2148,5244.0
2149,5232.3
2150,5218.1
2151,5251.6
2152,5122.1
2153,5087.3
2154,5307.2
2155,5252.4
2156,5237.6
2157,5146.7
2158,4934.2
2159,5011.9
2160,5003.4
2161,4968.3
2162,5121.1
2163,5073.2
2164,5163.3
2165,5176.7
2166,5183.6
2167,5246.8
2168,5266.7
2169,5273.3
2170,5315.2
2171,5258.8
2172,5288.1
2173,5251.3
2174,5262.6
2175,5225.6
2176,5263.3
2177,5258.9
2178,5062.2
2179,5127.7
2180,5112.3
2181,5166.6
2182,5209.1
2183,5227.7
2184,5269.2
2185,5326.0
2186,5324.8
2187,5198.6
2188,5336.2
2189,5374.2
2190,5379.9
2191,5342.7
2192,5358.9
2193,5333.5
2194,5331.6
2195,5411.8
2196,5423.9
2197,5458.3
2198,5476.4
2199,5513.5
2200,5476.0
2201,5497.6
2202,5534.3
2203,5560.0
2204,5633.9
2205,5562.5
2206,5560.9
2207,5557.0
2208,5495.4
2209,5373.8
2210,5409.1
2211,5465.6
2212,5353.1
2213,5335.3
2214,5227.9
2215,5133.8
2216,5066.6
2217,4859.1
2218,4854.1
2219,4950.4
2220,4962.0
2221,4877.4
2222,4818.0
2223,4960.2
2224,4958.2
2225,4745.2
2226,4747.3
2227,4866.7
2228,5022.1
2229,4991.5
2230,4988.6
2231,4960.4
2232,4998.0
2233,5044.2
2234,5062.2
2235,5109.7
2236,5173.4
2237,5181.3
2238,5200.2
2239,5192.9
2240,5468.3
2241,5428.5
2242,5411.4
2243,5358.0
2244,5421.3
2245,5507.2
2246,5520.7
2247,5590.1
2248,5549.1
2249,5489.5
2250,5426.0
2251,5399.9
2252,5482.9
2253,5514.1
2254,5601.7
2255,5550.2
2256,5513.9
2257,5573.6
2258,5539.5
2259,5493.3
2260,5616.3
2261,5625.0
2262,5561.0
2263,5602.8
2264,5601.9
2265,5643.6
2266,5734.8
2267,5696.8
2268,5690.6
2269,5721.1
2270,5664.7
2271,5698.7
2272,5870.2
2273,5885.0
2274,5621.1
2275,5657.2
2276,5651.5
2277,5666.5
2278,5674.8
2279,5725.4
2280,5752.0
2281,5675.4
2282,5613.0
2283,5647.5
2284,5603.8
2285,5565.0
2286,5406.6
2287,5410.2
2288,5445.3
2289,5573.9
2290,5465.4
2291,5457.7
2292,5660.3
2293,5729.7
2294,5598.6
2295,5636.1
2296,5550.6
2297,5469.3
2298,5295.6
2299,5399.4
2300,5245.8
2301,5272.0
2302,5302.0
2303,5481.8
2304,5362.7
2305,5297.9
2306,5482.3
2307,5542.7
2308,5392.7
2309,5465.4
2310,5351.6
2311,5369.8
2312,5491.6
2313,5501.0
2314,5524.6
2315,5553.3
2316,5568.7
2317,5572.2
2318,5796.1
2319,5753.4
2320,5694.5
2321,5723.5
2322,5564.5
2323,5539.9
2324,5480.5
2325,5508.2
2326,5323.4
2327,5389.7
2328,5658.8
2329,5624.5
2330,5706.7
2331,5761.5
2332,5741.9
2333,5683.7
2334,5723.5
2335,5621.3
2336,5592.2
2337,5623.0
2338,5715.9
2339,5795.2
2340,5724.4
2341,5777.5
2342,5814.5
2343,5730.2
2344,5835.4
2345,5931.7
2346,5882.2
2347,6029.6
2348,6046.6
2349,6142.1
2350,6128.6
2351,6192.8
2352,6248.6
2353,6194.9
2354,6186.3
2355,6172.8
2356,6176.6
2357,6287.3
2358,6450.0
2359,6394.0
2360,6352.0
2361,6381.1
2362,6391.3
2363,6406.1
2364,6188.7
2365,6129.6
2366,6229.5
2367,6346.1
2368,6334.0
2369,6362.2
2370,6411.6
2371,6468.6
2372,6524.3
2373,6484.0
2374,6508.5
2375,6565.5
2376,6774.0
2377,6786.3
2378,6735.5
2379,6689.4
2380,6754.0
2381,6839.2
2382,6771.5
2383,6753.5
2384,6758.8
2385,6702.8
2386,6824.1
2387,6802.6
2388,6923.1
2389,6934.5
2390,6954.4
2391,7086.4
2392,6935.3
2393,7128.4
2394,7155.8
2395,7003.5
2396,6997.6
2397,6951.7
2398,6913.4
2399,7097.8
2400,7166.6
2401,7081.5
2402,7112.0
2403,7109.5
2404,7260.9
2405,7254.2
2406,7306.4
2407,7288.2
2408,7205.6
2409,7128.9
2410,7043.5
2411,7202.7
2412,7100.8
2413,7121.1
2414,7189.6
2415,7430.5
2416,7487.7
2417,7509.5
2418,7378.2
2419,7442.2
2420,7254.4
2421,7136.1
2422,7243.3
2423,7186.4
2424,7205.3
2425,7241.3
2426,7303.1
2427,7294.3
2428,7315.6
2429,7249.7
2430,7397.3
2431,7448.9
2432,7604.1
2433,7679.0
2434,7523.8
2435,7764.4
2436,7687.0
2437,7660.8
2438,7631.7
2439,7583.3
2440,7610.6
2441,7724.5
2442,7874.9
2443,7811.6
2444,7817.1
2445,7788.6
2446,7946.9
2447,7997.1
2448,7950.0
2449,8002.5
2450,7996.6
2451,7950.3
2452,8128.8
2453,8018.3
2454,8203.7
2455,8213.0
2456,8085.2
2457,8001.0
2458,7796.2
2459,7894.1
2460,8020.1
2461,7970.7
2462,7942.1
2463,7943.0
2464,7817.4
2465,7808.6
2466,7725.3
2467,7548.4
2468,7580.4
2469,7704.2
2470,7701.5
2471,7705.2
2472,7746.0
2473,7665.4
2474,7605.2
2475,7581.9
2476,7607.7
2477,7620.0
2478,7621.2
2479,7677.4
2480,7704.9
2481,7575.1
2482,7349.7
2483,7340.2
2484,7280.9
2485,7300.4
2486,7258.2
2487,7378.2
2488,7184.3
2489,7074.7
2490,7057.9
2491,7105.6
2492,7044.9
2493,7184.9
2494,7062.8
2495,7224.9
2496,7141.1
2497,7078.7
2498,7146.5
2499,7186.9
2500,7172.0
2501,7083.0
2502,7060.4
2503,6875.0
2504,7106.9
2505,7124.5
2506,7084.5
2507,7032.1
2508,7140.3
2509,7237.0
2510,7296.3
2511,7447.5
2512,7411.6
2513,7440.0
2514,7412.4
2515,7485.0
2516,7609.5
2517,7599.7
2518,7522.4
2519,7655.8
2520,7714.3
2521,7654.1
2522,7634.3
2523,7529.1
2524,7603.0
2525,7590.4
2526,7504.8
2527,7535.8
2528,7467.3
2529,7555.8
2530,7774.8
2531,7807.1
2532,7753.3
2533,7730.1
2534,7704.8
2535,7598.3
2536,7621.1
2537,7658.0
2538,7710.1
2539,7870.2
2540,7826.3
2541,7972.7
2542,7977.1
2543,8014.7
2544,8015.4
2545,7983.6
2546,7928.4
2547,7811.7
2548,7940.2
2549,7876.9
2550,7901.2
2551,7775.6
2552,7765.7
2553,7677.9
2554,7659.6
2555,7628.6
2556,7932.9
2557,8068.4
2558,8002.2
2559,7977.1
2560,8011.1
2561,7897.9
2562,7949.4
2563,7943.6
2564,7864.3
2565,7655.4
2566,7752.8
2567,7840.8
2568,7696.3
2569,7700.6
2570,7674.8
2571,7731.6
2572,7851.5
2573,7853.6
2574,7880.6
2575,7851.1
2576,7856.4
2577,7911.4
2578,8115.1
2579,8202.3
2580,8206.0
2581,8263.5
2582,8214.7
2583,8281.0
2584,8311.4
2585,8152.7
2586,8173.5
2587,8203.0
2588,8291.8
2589,8390.0
2590,8394.7
2591,8501.9
2592,8422.8
2593,8519.6
2594,8382.8
2595,8437.8
2596,8507.0
2597,8525.7
2598,8363.9
2599,8623.5
2600,8515.2
2601,8340.2
2602,8195.7
2603,7642.3
2604,7513.8
2605,7697.6
2606,8129.9
2607,7933.5
2608,7783.5
2609,7966.3
2610,7905.9
2611,7718.6
2612,7620.5
2613,7305.2
2614,7095.2
2615,7405.2
2616,7310.6
2617,7183.3
2618,7146.1
2619,7368.3
2620,7520.9
2621,7606.8
2622,7700.6
2623,7640.4
2624,7340.5
2625,7425.5
2626,7475.0
2627,7630.4
2628,7640.1
2629,7385.5
2630,7161.4
2631,7281.7
2632,7478.3
2633,7436.6
2634,7312.3
2635,7414.4
2636,7071.6
2637,6669.8
2638,6381.6
2639,6587.5
2640,6708.7
2641,6789.5
2642,6862.1
2643,6628.8
2644,6597.3
2645,6549.0
2646,6705.3
2647,6784.5
2648,6739.1
2649,6960.5
2650,6876.8
2651,7013.6
2652,6873.3
2653,7099.1
2654,6968.9
2655,6943.8
2656,6778.0
2657,6648.1
2658,6938.3
2659,7028.3
2660,7194.9
2661,7239.5
2662,7289.8
2663,7235.2
2664,7327.9
2665,7239.1
2666,7045.6
2667,7239.5
2668,7188.9
2669,7129.0
2670,7183.2
2671,6819.9
2672,6823.8
2673,7059.7
2674,7019.9
2675,6916.5
2676,6905.3
2677,6802.3
2678,6706.2
2679,6734.3
2680,6607.6
2681,6650.9
2682,6784.7
2683,6855.7
2684,6701.9
2685,7089.5
2686,7105.1
2687,7041.0
2688,6880.6
2689,6981.9
2690,7015.2
2691,6892.2
2692,7014.9
2693,6909.6
2694,6906.7
2695,6654.7
2696,6654.1
2697,6559.3
2698,6578.0
2699,6861.3
2700,6901.0
2701,7068.6
2702,7006.8
2703,7100.5
2704,7169.4
2705,7125.0
2706,7090.6
2707,7124.0
2708,7230.6
2709,7269.4
2710,7275.5
2711,7442.6
2712,7553.4
2713,7562.1
2714,7551.3
2715,7530.1
2716,7519.7
2717,7505.8
2718,7454.8
2719,7458.3
2720,7431.6
2721,7416.5
2722,7401.4
2723,7382.9
2724,7532.9
2725,7551.8
2726,7476.4
2727,7624.1
2728,7592.1
2729,7549.5
2730,7470.5
2731,7705.7
2732,7762.2
2733,7646.4
2734,7643.2
2735,7606.0
2736,7696.1
2737,7531.4
2738,7488.4
2739,7605.9
2740,7711.9
2741,7618.0
2742,7569.0
2743,7593.0
2744,7555.8
2745,7803.2
2746,7738.8
2747,7793.2
2748,7560.6
2749,7565.8
2750,7486.0
2751,7497.5
2752,7578.4
2753,7478.9
2754,7583.4
2755,7671.4
2756,7600.7
2757,7475.6
2758,7443.9
2759,7434.0
2760,7411.2
2761,7479.8
2762,7551.6
2763,7372.7
2764,7459.8
2765,7418.0
2766,7194.0
2767,7215.1
2768,7129.8
2769,7136.2
2770,7146.4
2771,7071.1
2772,6999.9
2773,7068.4
2774,7010.4
2775,7015.2
2776,7225.7
2777,7193.4
2778,7091.6
2779,7058.3
2780,7132.1
2781,7029.0
2782,7004.0
2783,6982.7
2784,6991.6
2785,7043.4
2786,7026.1
2787,7131.1
2788,7136.9
2789,7311.2
2790,7243.8
2791,7346.1
2792,7145.0
2793,7225.2
2794,7161.8
2795,7203.8
2796,7112.8
2797,7119.1
2798,7183.4
2799,7103.1
2800,7304.3
2801,7204.6
2802,7233.6
2803,7335.4
2804,7275.6
2805,7220.7
2806,7106.5
2807,7386.2
2808,7368.8
2809,7330.9
2810,7173.8
2811,6998.0
2812,7192.3
2813,7173.6
2814,7168.9
2815,7166.4
2816,7269.1
2817,7185.3
2818,7195.2
2819,7179.3
2820,7170.7
2821,7380.0
2822,7341.7
2823,7410.3
2824,7387.3
2825,7311.1
2826,7230.8
2827,7200.6
2828,7309.0
2829,7305.6
2830,7423.4
2831,7424.9
2832,7556.2
2833,7688.5
2834,7732.1
2835,7639.7
2836,7704.0
2837,7705.3
2838,7639.9
2839,7590.9
2840,7576.7
2841,7661.9
2842,7546.8
2843,7567.0
2844,7629.3
2845,7587.3
2846,7588.8
2847,7612.1
2848,7544.1
2849,7673.5
2850,7759.2
2851,7924.5
2852,8127.6
2853,8138.9
2854,8084.3
2855,8182.8
2856,8268.3
2857,8260.7
2858,8405.5
2859,8292.3
2860,8238.5
2861,8327.6
2862,8295.7
2863,8282.3
2864,8239.7
2865,8225.8
2866,8359.1
2867,8258.6
2868,8254.5
2869,8249.6
2870,8182.7
2871,7991.1
2872,8030.5
2873,8024.4
2874,8045.3
2875,7997.6
2876,7915.5
2877,7941.1
2878,7997.5
2879,8178.0
2880,8101.4
2881,8212.0
2882,8248.4
2883,8437.7
2884,8451.2
2885,8412.1
2886,8502.5
2887,8370.6
2888,8430.5
2889,8421.6
2890,8473.7
2891,8445.3
2892,8446.6
2893,8544.1
2894,8506.3
2895,8551.6
2896,8475.9
2897,8487.3
2898,8584.3
2899,8633.4
2900,8747.4
2901,8746.0
2902,8520.9
2903,8525.0
2904,8562.9
2905,8546.2
2906,8505.7
2907,8567.6
2908,8557.5
2909,8502.6
2910,8495.2
2911,8372.0
2912,8284.8
2913,8156.0
2914,8233.6
2915,8251.0
2916,8317.0
2917,8349.1
2918,8410.5
2919,8531.3
2920,8513.2
2921,8563.7
2922,8554.4
2923,8412.7
2924,8431.1
2925,8430.4
2926,8358.1
2927,8365.8
2928,8397.3
2929,8327.2
2930,8477.0
2931,8622.2
2932,8599.6
2933,8591.9
2934,8670.1
2935,8767.4
2936,8732.2
2937,8715.2
2938,8839.4
2939,8982.3
2940,9008.1
2941,8941.8
2942,8911.8
2943,9021.2
2944,9021.5
2945,8971.2
2946,8894.3
2947,8899.2
2948,8899.1
2949,8755.7
2950,8692.5
2951,8746.4
2952,8850.5
2953,8884.5
2954,8839.1
2955,8835.9
2956,8781.3
2957,8781.3
2958,8919.0
2959,9036.7
2960,9066.9
2961,8913.4
2962,8887.0
2963,8942.7
2964,9000.3
2965,9025.3
2966,8997.2
2967,8956.4
2968,8888.8
2969,8744.2
2970,8873.7
2971,8867.9
2972,8883.7
2973,8846.8
2974,8882.9
2975,8770.2
2976,8756.1
2977,8912.4
2978,8896.2
2979,8828.5
2980,8922.7
2981,8990.8
2982,9038.2
2983,9032.3
2984,8984.8
2985,8874.0
2986,8972.3
2987,8973.5
2988,9040.2
2989,9051.5
2990,9053.0
2991,9084.6
2992,9149.0
2993,9330.3
2994,9324.2
2995,9403.7
2996,9452.4
2997,9418.1
2998,9442.0
2999,9413.7
3000,9713.7
3001,9535.3
3002,9565.1
3003,9739.1
3004,9758.2
3005,9898.0
3006,9944.8
3007,9848.5
3008,9797.4
3009,9666.0
3010,9561.9
3011,9501.5
3012,9452.6
3013,9400.3
3014,9476.9
3015,9403.3
3016,9479.8
3017,9469.8
3018,9451.1
3019,9424.4
3020,9507.9
3021,9541.2
3022,9573.9
3023,9698.2
3024,9669.5
3025,9561.8
3026,9286.9
3027,9324.8
3028,9446.5
3029,9700.0
3030,9715.1
3031,9697.8
3032,9773.2
3033,9818.8
3034,9675.7
3035,9806.0
3036,9854.8
3037,9768.1
3038,9897.4
3039,9779.3
3040,9661.7
3041,9811.6
3042,9852.5
3043,9860.5
3044,9870.4
3045,9908.2
3046,9886.8
3047,9887.2
3048,10053.4
3049,10130.9
3050,10140.7
3051,10024.6
3052,10001.7
3053,10100.3
3054,10119.2
3055,10112.1
3056,10109.1
3057,10333.9
3058,10447.8
3059,10208.0
3060,10145.3
3061,10255.2
3062,10255.5
3063,10241.7
3064,10010.7
3065,10045.1
3066,9851.4
3067,9867.9
3068,9776.3
3069,9634.2
3070,9682.8
3071,9804.1
3072,9623.0
3073,9568.4
3074,9485.5
3075,9572.7
3076,9649.5
3077,9659.9
3078,9689.4
3079,9650.2
3080,9578.1
3081,9530.4
3082,9338.7
3083,9569.1
3084,9793.2
3085,10003.9
3086,9980.2
3087,9963.2
3088,9858.9
3089,9944.4
3090,10187.6
3091,10018.4
3092,10241.1
3093,10329.4
3094,10435.1
3095,10416.3
3096,10545.3
3097,10688.3
3098,10681.2
3099,10627.8
3100,10539.6
3101,10560.5
3102,10645.0
3103,10408.9
3104,10399.9
3105,10422.7
3106,10429.7
3107,10647.2
3108,10592.4
3109,10537.3
3110,10588.3
3111,10683.7
3112,10534.1
3113,10279.2
3114,10235.6
3115,10198.7
3116,10252.6
3117,10319.8
3118,10164.8
3119,10007.4
3120,10019.7
3121,9797.8
3122,9693.6
3123,9687.4
3124,9688.5
3125,9787.0
3126,9864.4
3127,9703.2
3128,9794.1
3129,9964.3
3130,10132.0
3131,10056.6
3132,10102.9
3133,10101.3
3134,10262.5
3135,10166.6
3136,10206.8
3137,10288.6
3138,10115.7
3139,10234.9
3140,10060.8
3141,10153.4
3142,10169.1
3143,10016.0
3144,9958.0
3145,9996.6
3146,10107.6
3147,10192.4
3148,10104.5
3149,10021.1
3150,9943.1
3151,9840.7
3152,9840.1
3153,9881.6
3154,10295.3
3155,10366.8
3156,10544.9
3157,10477.7
3158,10552.3
3159,10537.1
3160,10413.7
3161,10307.9
3162,10482.7
3163,10386.4
3164,10260.6
3165,10297.1
3166,10349.9
3167,10249.6
3168,10200.8
3169,10238.4
3170,10161.3
3171,10300.0
3172,10424.8
3173,10399.6
3174,10441.9
3175,10455.6
3176,10415.2
3177,10257.0
3178,10204.5
3179,10243.0
3180,10229.8
3181,10128.7
3182,10175.7
3183,10050.4
3184,10070.9
3185,10105.4
3186,10108.4
3187,10306.6
3188,10189.6
3189,10018.0
3190,9965.4
3191,10082.4
3192,10158.2
3193,10239.8
3194,10229.2
3195,10241.7
3196,10314.8
3197,10211.9
3198,10278.9
3199,10243.3
3200,10269.9
3201,10347.6
3202,10316.5
3203,10321.4
3204,10203.0
3205,10173.0
3206,10055.9
3207,10167.8
3208,10074.9
3209,10125.5
3210,10196.3
3211,10240.5
3212,10182.3
3213,10160.2
3214,10139.3
3215,10172.4
3216,10315.8
3217,10288.6
3218,10288.6
3219,10308.5
3220,10186.4
3221,10113.6
3222,10141.8
3223,10067.6
3224,9942.6
3225,10000.0
3226,10080.6
3227,9937.8
3228,10023.4
3229,9955.8
3230,9887.4
3231,9968.3
3232,9933.8
3233,9844.5
3234,9715.2
3235,9769.5
3236,9525.2
3237,9537.1
3238,9569.4
3239,9601.6
3240,9638.1
3241,9698.6
3242,9720.9
3243,9540.6
3244,9601.2
3245,9609.5
3246,9649.6
3247,9667.6
3248,9681.9
3249,9530.9
3250,9532.1
3251,9563.2
3252,9614.0
3253,9615.8
3254,9557.0
3255,9692.8
3256,9673.0
3257,9649.2
3258,9859.5
3259,9946.8
3260,9894.9
3261,9937.7
3262,9872.1
3263,9928.4
3264,9967.9
3265,9928.8
3266,9956.2
3267,9927.5
3268,9953.6
3269,9881.2
3270,9927.2
3271,9939.3
3272,9975.5
3273,9912.2
3274,9801.3
3275,9710.2
3276,9796.0
3277,9838.5
3278,9909.6
3279,10010.3
3280,9987.8
3281,10166.8
3282,10210.6
3283,10245.8
3284,10310.3
3285,10308.4
3286,10317.4
3287,10247.5
3288,10351.5
3289,10338.4
3290,10273.6
3291,10126.9
3292,10198.3
3293,10191.4
3294,10192.7
3295,10186.7
3296,10161.0
3297,10252.1
3298,10302.9
3299,10298.9
3300,10219.8
3301,10305.6
3302,10312.2
3303,10152.0
3304,10146.6
3305,10264.7
3306,10235.9
3307,10173.0
3308,10106.9
3309,10145.6
3310,10143.6
3311,10008.3
3312,9997.8
3313,10086.3
3314,10098.4
3315,10094.3
3316,10161.3
3317,10061.8
3318,10010.6
3319,10104.4
3320,10222.4
3321,10249.5
3322,10234.5
3323,10354.5
3324,10326.9
3325,10295.3
3326,10305.7
3327,10379.8
3328,10309.6
3329,10295.4
3330,10377.5
3331,10357.8
3332,10462.8
3333,10446.9
3334,10427.0
3335,10309.8
3336,10250.6
3337,10316.3
3338,10359.5
3339,10417.0
3340,10401.8
3341,10439.1
3342,10387.8
3343,10361.2
3344,10447.9
3345,10485.3
3346,10623.8
3347,10569.2
3348,10600.2
3349,10672.4
3350,10621.9
3351,10715.1
3352,10792.9
3353,10696.4
3354,10872.9
3355,10848.9
3356,10903.8
3357,10949.2
3358,10937.5
3359,10941.9
3360,10853.8
3361,10976.1
3362,10982.7
3363,10993.3
3364,11035.9
3365,10860.8
3366,10941.4
3367,11080.3
3368,11200.0
3369,11094.8
3370,11062.9
3371,11096.6
3372,10858.2
3373,10788.6
3374,10791.5
3375,10840.3
3376,10962.3
3377,10880.6
3378,10999.8
3379,10889.3
3380,10841.6
3381,10700.7
3382,10979.2
3383,10993.7
3384,10966.8
3385,11175.7
3386,11127.0
3387,11262.8
3388,11393.6
3389,11359.9
3390,11267.1
3391,11303.4
3392,11141.6
3393,11253.8
3394,11332.2
3395,11342.7
3396,11454.3
3397,11522.3
3398,11417.6
3399,11280.7
3400,11073.6
3401,11110.7
3402,10926.8
3403,10983.3
3404,10937.0
3405,11005.6
3406,10810.1
3407,10715.8
3408,10756.4
3409,10619.4
3410,10690.7
3411,10725.5
3412,10698.9
3413,10721.8
3414,10765.7
3415,11096.5
3416,10970.1
3417,10841.3
3418,10768.2
3419,10676.9
3420,10765.5
3421,10462.1
3422,10561.2
3423,10395.9
3424,10487.0
3425,10170.4
3426,10422.4
3427,10412.6
3428,10508.8
3429,10581.3
3430,10454.0
3431,10235.9
3432,10452.3
3433,10745.3
3434,10810.1
3435,10940.4
3436,10984.5
3437,10891.8
3438,10805.7
3439,10749.2
3440,10907.1
3441,11006.3
3442,10932.5
3443,10739.3
3444,10928.5
3445,10931.0
3446,10830.4
3447,10858.3
3448,11019.2
3449,11183.1
3450,11181.8
3451,11191.2
3452,11221.9
3453,11161.8
3454,11226.1
3455,11291.2
3456,11236.3
3457,11159.4
3458,11192.2
3459,11279.6
3460,11327.9
3461,11278.0
3462,11204.2
3463,11044.1
3464,11030.8
3465,11032.0
3466,11058.9
3467,10860.0
3468,10733.1
3469,10782.0
3470,10899.0
3471,10933.5
3472,10899.1
3473,11007.5
3474,10978.6
3475,11044.5
3476,11228.7
3477,11172.9
3478,11277.6
3479,11277.6
3480,11427.5
3481,11289.5
3482,11065.7
3483,11104.1
3484,11363.8
3485,11360.0
3486,11344.9
3487,11463.2
3488,11412.7
3489,11502.5
3490,11558.7
3491,11643.1
3492,11745.1
3493,12023.3
3494,12173.1
3495,12513.6
3496,12440.4
3497,12351.3
3498,12376.2
3499,12229.9
3500,12190.6
3501,12173.4
3502,12272.9
3503,12420.5
3504,12379.5
3505,12267.9
3506,12243.5
3507,12204.3
3508,12290.0
3509,12300.7
3510,12385.3
3511,12373.1
3512,12376.5
3513,12285.6
3514,12293.1
3515,12348.3
3516,12284.0
3517,12484.4
3518,12520.9
3519,12430.6
3520,12392.8
3521,12441.9
3522,12426.2
3523,12578.2
3524,12439.0
3525,12777.5
3526,12697.5
3527,12587.9
3528,12611.1
3529,12777.7
3530,12839.6
3531,12714.1
3532,12769.0
3533,13005.6
3534,13141.7
3535,13031.5
3536,12941.2
3537,13016.5
3538,12895.9
3539,12959.1
3540,12881.2
3541,13012.5
3542,13003.2
3543,12992.1
3544,13166.3
3545,13230.6
3546,13036.6
3547,13263.7
3548,13031.3
3549,13152.3
3550,13234.4
3551,13243.4
3552,12980.7
3553,12923.2
3554,12984.0
3555,12876.4
3556,13020.5
3557,12936.1
3558,13025.8
3559,13175.7
3560,13279.2
3561,13444.4
3562,13341.8
3563,13127.8
3564,13059.7
3565,13222.8
3566,13380.0
3567,13286.8
3568,13193.4
3569,13155.2
3570,12979.3
3571,12960.6
3572,12959.2
3573,12956.6
3574,12892.8
3575,12784.6
3576,13140.0
3577,13460.8
3578,13332.3
3579,13078.9
3580,13459.1
3581,13424.0
3582,13437.2
3583,13581.5
3584,13526.9
3585,13496.1
3586,13454.8
3587,13281.1
3588,13275.9
3589,12745.9
3590,12891.0
3591,12891.6
3592,12602.9
3593,12764.6
3594,12791.1
3595,12679.7
3596,12604.9
3597,12524.1
3598,12452.7
3599,12320.4
3600,12316.5
3601,12669.0
3602,12750.5
3603,12796.7
3604,12965.4
3605,12980.2
3606,12765.8
3607,13003.3
3608,13148.0
3609,13232.0
3610,13214.0
3611,13001.8
3612,12980.0
3613,12559.5
3614,12583.7
3615,12483.9
3616,12619.2
3617,12640.2
3618,12620.8
3619,12738.9
3620,12617.7
3621,12718.4
3622,12875.0
